NAME                                        VERSION                               TYPE                       
@react-email/head                           0.0.12                                npm                         
@react-email/heading                        0.0.15                                npm                         
@react-email/hr                             0.0.11                                npm                         
@react-email/html                           0.0.11                                npm                         
@react-email/img                            0.0.11                                npm                         
@react-email/link                           0.0.12                                npm                         
@react-email/markdown                       0.0.16                                npm                         
@react-email/preview                        0.0.13                                npm                         
@react-email/render                         1.4.0                                 npm                         
@react-email/row                            0.0.12                                npm                         
@react-email/section                        0.0.16                                npm                         
@react-email/tailwind                       1.2.2                                 npm                         
@react-email/text                           0.1.5                                 npm                         
@scarf/scarf                                1.4.0                                 npm                         
@selderee/plugin-htmlparser2                0.11.0                                npm                         
@sigstore/bundle                            4.0.0                                 npm                         
@sigstore/core                              3.1.0                                 npm                         
@sigstore/protobuf-specs                    0.5.0                                 npm                         
@sigstore/sign                              4.1.0                                 npm                         
@sigstore/tuf                               4.0.1                                 npm                         
@sigstore/verify                            3.1.0                                 npm                         
@socket.io/component-emitter                3.1.2                                 npm                         
@socket.io/component-emitter                UNKNOWN                               npm        (+1 duplicate)   
@socket.io/redis-adapter                    8.3.0                                 npm                         
@tokenizer/inflate                          0.4.1                                 npm                         
@tokenizer/token                            0.3.0                                 npm                         
@tufjs/canonical-json                       2.0.0                                 npm                         
@tufjs/models                               4.1.0                                 npm                         
@turf/boolean-point-in-polygon              7.3.4                                 npm                         
@turf/helpers                               7.3.4                                 npm                         
@turf/invariant                             7.3.4                                 npm                         
@types/chai-withintoleranceof               0.0.1                                 npm                         
@types/cors                                 2.8.19                                npm                         
@types/geojson                              7946.0.16                             npm                         
@types/inquirer                             8.2.12                                npm                         
@types/luxon                                3.7.1                                 npm                         
@types/node                                 24.12.2                               npm                         
@types/pg                                   8.15.6                                npm                         
@types/pg                                   8.20.0                                npm                         
@types/pg-pool                              2.0.7                                 npm                         
@types/through                              0.0.33                                npm                         
@types/validator                            13.15.10                              npm                         
abbrev                                      4.0.0                                 npm        (+1 duplicate)   
abort-controller                            3.0.0                                 npm                         
accepts                                     1.3.8                                 npm                         
accepts                                     2.0.0                                 npm                         
acorn                                       8.16.0                                npm                         
acorn-import-attributes                     1.9.5                                 npm                         
adduser                                     3.137ubuntu1                          deb                         
agent-base                                  7.1.4                                 npm        (+1 duplicate)   
aiocache                                    0.12.3                                python                      
ajv                                         8.18.0                                npm                         
albumentations                              1.3.1                                 python                      
annotated-doc                               0.0.4                                 python                      
annotated-types                             0.7.0                                 python                      
ansi-escapes                                4.3.2                                 npm                         
ansi-regex                                  5.0.1                                 npm                         
ansi-regex                                  6.2.2                                 npm                         
ansi-styles                                 4.3.0                                 npm                         
ansi-styles                                 6.2.3                                 npm                         
antlr4-python3-runtime                      4.9.3                                 python                      
any-promise                                 1.3.0                                 npm                         
anyio                                       4.2.0                                 python                      
anymatch                                    3.1.3                                 npm                         
append-field                                1.0.0                                 npm                         
aproba                                      2.1.0                                 npm                         
apt                                         2.8.3                                 deb                         
apt-utils                                   2.8.3                                 deb                         
archiver                                    7.0.1                                 npm                         
archiver-utils                              5.0.2                                 npm                         
archy                                       1.0.0                                 npm                         
arg                                         5.0.2                                 npm                         
argparse                                    2.0.1                                 npm                         
array-source                                0.0.4                                 npm                         
async                                       0.2.10                                npm                         
async                                       3.2.6                                 npm                         
async-lock                                  1.4.1                                 npm                         
b4a                                         1.8.0                                 npm                         
balanced-match                              1.0.2                                 npm                         
balanced-match                              4.0.4                                 npm        (+1 duplicate)   
bare-events                                 2.8.2                                 npm                         
bare-fs                                     4.5.6                                 npm                         
bare-os                                     3.8.0                                 npm                         
bare-path                                   3.0.0                                 npm                         
bare-stream                                 2.11.0                                npm                         
bare-url                                    2.4.0                                 npm                         
base-files                                  14ubuntu5                             deb                         
base-passwd                                 3.6.8                                 deb                         
base64-js                                   1.5.1                                 npm                         
base64id                                    2.0.0                                 npm                         
bash                                        5.2.21-2ubuntu4                       deb                         
batch-cluster                               17.3.1                                npm                         
baz                                         UNKNOWN                               npm                         
bcrypt                                      6.0.0                                 npm                         
benchmark                                   1.0.0                                 npm                         
bin-links                                   6.0.0                                 npm                         
binary-extensions                           2.3.0                                 npm                         
binary-extensions                           3.1.0                                 npm                         
bl                                          4.1.0                                 npm                         
body-parser                                 2.2.2                                 npm                         
brace-expansion                             2.0.2                                 npm                         
brace-expansion                             5.0.3                                 npm                         
brace-expansion                             5.0.5                                 npm                         
braces                                      3.0.3                                 npm                         
browser_field                               UNKNOWN                               npm                         
bsdutils                                    1:2.41.3-3ubuntu2                     deb                         
bubblewrap                                  0.11.1-1                              deb                         
buffer                                      5.7.1                                 npm                         
buffer                                      6.0.3                                 npm                         
buffer-crc32                                1.0.0                                 npm                         
